CVEGEO,year,crime_count,observed_g,z_score,cluster,p_sim,significant,state,municipality
20187,2022,0.0,4.706502503859332e-06,-0.09610378112827957,CS,0.034,True,Oaxaca,San Juan Coatzóspam
20188,2022,2.0,9.413182220381423e-06,-0.0949683400556471,CS,0.047,True,,
20188,2022,2.0,9.413182220381423e-06,-0.0949683400556471,CS,0.047,True,Oaxaca,San Juan Colorado
20189,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20189,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Juan Comaltepec
20190,2022,3.0,2.5886494780341324e-05,-0.09099983892580894,ns,0.208,False,Oaxaca,San Juan Cotzocón
20191,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20191,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Juan Chicomezúchil
20192,2022,0.0,3.2945517527015326e-05,-0.08930221730471953,ns,0.465,False,,
20192,2022,0.0,3.2945517527015326e-05,-0.08930221730471953,ns,0.465,False,Oaxaca,San Juan Chilateca
20193,2022,1.0,7.059820209911987e-06,-0.09553606044344816,CS,0.026,True,,
20193,2022,1.0,7.059820209911987e-06,-0.09553606044344816,CS,0.026,True,Oaxaca,San Juan del Estado
20194,2022,0.0,4.706502503859332e-06,-0.09610378112827957,ns,0.082,False,,
20194,2022,0.0,4.706502503859332e-06,-0.09610378112827957,ns,0.082,False,Oaxaca,San Juan del Río
20195,2022,0.0,4.706502503859332e-06,-0.09610378112827957,ns,0.082,False,,
20195,2022,0.0,4.706502503859332e-06,-0.09610378112827957,ns,0.082,False,Oaxaca,San Juan Diuxi
20196,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20196,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Juan Evangelista Analco
20197,2022,0.0,2.4473813020068526e-05,-0.09134268645178753,ns,0.292,False,,
20197,2022,0.0,2.4473813020068526e-05,-0.09134268645178753,ns,0.292,False,Oaxaca,San Juan Guelavía
20198,2022,3.0,4.7066354146075136e-05,-0.08589866737251158,ns,0.496,False,Oaxaca,San Juan Guichicovi
20199,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20199,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Juan Ihualtepec
20200,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20200,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Juan Juquila Mixes
20201,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20201,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Juan Juquila Vijanos
20202,2022,0.0,1.3447150011026662e-05,-0.09399853518289193,ns,0.111,False,,
20202,2022,0.0,1.3447150011026662e-05,-0.09399853518289193,ns,0.111,False,Oaxaca,San Juan Lachao
20203,2022,0.0,9.413005007718664e-06,-0.09497018715768622,ns,0.118,False,,
20203,2022,0.0,9.413005007718664e-06,-0.09497018715768622,ns,0.118,False,Oaxaca,San Juan Lachigalla
20204,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20204,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Juan Lajarcia
20205,2022,1.0,7.844244677679986e-06,-0.09534712813163498,ns,0.07,False,,
20205,2022,1.0,7.844244677679986e-06,-0.09534712813163498,ns,0.07,False,Oaxaca,San Juan Lalana
20206,2022,0.0,7.530404006174932e-06,-0.09542362474592356,ns,0.118,False,,
20206,2022,0.0,7.530404006174932e-06,-0.09542362474592356,ns,0.118,False,Oaxaca,San Juan de los Cués
20207,2022,1.0,2.2591424671718365e-05,-0.09179520066954729,ns,0.13,False,,
20207,2022,1.0,2.2591424671718365e-05,-0.09179520066954729,ns,0.13,False,Oaxaca,San Juan Mazatlán
20208,2022,0.0,1.6136580013231992e-05,-0.09335076719969573,ns,0.134,False,,
20208,2022,0.0,1.6136580013231992e-05,-0.09335076719969573,ns,0.134,False,Oaxaca,San Juan Mixtepec Distrito 08
20209,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20209,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Juan Mixtepec Distrito 26
20210,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20210,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Juan Ñumí
20211,2022,0.0,0.0,-0.0972373750988729,CS,0.001,True,,
20211,2022,0.0,0.0,-0.0972373750988729,CS,0.001,True,Oaxaca,San Juan Ozolotepec
20212,2022,0.0,5.6478030046311995e-06,-0.09587706233416089,ns,0.068,False,,
20212,2022,0.0,5.6478030046311995e-06,-0.09587706233416089,ns,0.068,False,Oaxaca,San Juan Petlapa
20213,2022,0.0,5.6478030046311995e-06,-0.09587706233416089,ns,0.068,False,,
20213,2022,0.0,5.6478030046311995e-06,-0.09587706233416089,ns,0.068,False,Oaxaca,San Juan Quiahije
20214,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20214,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Juan Quiotepec
20215,2022,0.0,6.275336671812442e-06,-0.09572591647141512,ns,0.05,False,,
20215,2022,0.0,6.275336671812442e-06,-0.09572591647141512,ns,0.05,False,Oaxaca,San Juan Sayultepec
20216,2022,0.0,2.353251251929666e-06,-0.09667057811357624,CS,0.031,True,,
20216,2022,0.0,2.353251251929666e-06,-0.09667057811357624,CS,0.031,True,Oaxaca,San Juan Tabaá
20217,2022,0.0,4.183557781208295e-06,-0.09622973601390104,CS,0.01,True,,
20217,2022,0.0,4.183557781208295e-06,-0.09622973601390104,CS,0.01,True,Oaxaca,San Juan Tamazola
20218,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20218,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Juan Teita
20219,2022,0.0,0.0,-0.0972373750988729,CS,0.001,True,,
20219,2022,0.0,0.0,-0.0972373750988729,CS,0.001,True,Oaxaca,San Juan Teitipac
20220,2022,0.0,6.275336671812442e-06,-0.09572591647141512,ns,0.05,False,,
20220,2022,0.0,6.275336671812442e-06,-0.09572591647141512,ns,0.05,False,Oaxaca,San Juan Tepeuxila
20221,2022,0.0,0.0,-0.0972373750988729,CS,0.001,True,,
20221,2022,0.0,0.0,-0.0972373750988729,CS,0.001,True,Oaxaca,San Juan Teposcolula
20222,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20222,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Juan Yaeé
20223,2022,0.0,1.882601001543733e-06,-0.09678393751063556,CS,0.038,True,,
20223,2022,0.0,1.882601001543733e-06,-0.09678393751063556,CS,0.038,True,Oaxaca,San Juan Yatzona
20224,2022,0.0,9.413005007718664e-06,-0.09497018715768622,ns,0.157,False,,
20224,2022,0.0,9.413005007718664e-06,-0.09497018715768622,ns,0.157,False,Oaxaca,San Juan Yucuita
20225,2022,0.0,1.5060808012349864e-05,-0.09360987439297422,ns,0.202,False,,
20225,2022,0.0,1.5060808012349864e-05,-0.09360987439297422,ns,0.202,False,Oaxaca,San Lorenzo
20226,2022,0.0,2.635641402161226e-05,-0.09088924886355021,ns,0.318,False,,
20226,2022,0.0,2.635641402161226e-05,-0.09088924886355021,ns,0.318,False,Oaxaca,San Lorenzo Albarradas
20227,2022,2.0,2.5101819254350458e-05,-0.09118969414392006,ns,0.274,False,,
20227,2022,2.0,2.5101819254350458e-05,-0.09118969414392006,ns,0.274,False,Oaxaca,San Lorenzo Cacaotepec
20228,2022,0.0,1.882601001543733e-06,-0.09678393751063556,CS,0.038,True,,
20228,2022,0.0,1.882601001543733e-06,-0.09678393751063556,CS,0.038,True,Oaxaca,San Lorenzo Cuaunecuiltitla
20229,2022,0.0,6.275336671812442e-06,-0.09572591647141512,ns,0.171,False,,
20229,2022,0.0,6.275336671812442e-06,-0.09572591647141512,ns,0.171,False,Oaxaca,San Lorenzo Texmelúcan
20230,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20230,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Lorenzo Victoria
20231,2022,0.0,2.353251251929666e-06,-0.09667057811357624,CS,0.031,True,,
20231,2022,0.0,2.353251251929666e-06,-0.09667057811357624,CS,0.031,True,Oaxaca,San Lucas Camotlán
20232,2022,1.0,6.858111061057358e-05,-0.08071836913124339,ns,0.46,False,Oaxaca,San Lucas Ojitlán
20233,2022,0.0,3.529876877894499e-05,-0.08873542031942286,ns,0.437,False,,
20233,2022,0.0,3.529876877894499e-05,-0.08873542031942286,ns,0.437,False,Oaxaca,San Lucas Quiaviní
20234,2022,0.0,8.068290006615998e-06,-0.0952940711492843,ns,0.053,False,,
20234,2022,0.0,8.068290006615998e-06,-0.0952940711492843,ns,0.053,False,Oaxaca,San Lucas Zoquiápam
20235,2022,0.0,1.4642452234229031e-05,-0.0937106383014714,ns,0.08,False,,
20235,2022,0.0,1.4642452234229031e-05,-0.0937106383014714,ns,0.08,False,Oaxaca,San Luis Amatlán
20236,2022,0.0,1.882601001543733e-06,-0.09678393751063556,CS,0.038,True,,
20236,2022,0.0,1.882601001543733e-06,-0.09678393751063556,CS,0.038,True,Oaxaca,San Marcial Ozolotepec
20237,2022,0.0,2.510134668724977e-05,-0.09119154058904175,ns,0.178,False,,
20237,2022,0.0,2.510134668724977e-05,-0.09119154058904175,ns,0.178,False,Oaxaca,San Marcos Arteaga
20238,2022,0.0,2.353251251929666e-05,-0.0915694052459062,ns,0.462,False,,
20238,2022,0.0,2.353251251929666e-05,-0.0915694052459062,ns,0.462,False,Oaxaca,San Martín de los Cansecos
20239,2022,0.0,1.5688341679531106e-06,-0.09685951044200847,CS,0.004,True,,
20239,2022,0.0,1.5688341679531106e-06,-0.09685951044200847,CS,0.004,True,Oaxaca,San Martín Huamelúlpam
20240,2022,0.0,3.2945517527015326e-05,-0.08930221730471953,ns,0.42,False,,
20240,2022,0.0,3.2945517527015326e-05,-0.08930221730471953,ns,0.42,False,Oaxaca,San Martín Itunyoso
20241,2022,0.0,1.4119507511577997e-05,-0.09383659318709288,ns,0.243,False,,
20241,2022,0.0,1.4119507511577997e-05,-0.09383659318709288,ns,0.243,False,Oaxaca,San Martín Lachilá
20242,2022,0.0,4.706502503859332e-06,-0.09610378112827957,CS,0.032,True,,
20242,2022,0.0,4.706502503859332e-06,-0.09610378112827957,CS,0.032,True,Oaxaca,San Martín Peras
20243,2022,0.0,2.9583730024258652e-05,-0.09011192728371475,ns,0.265,False,,
20243,2022,0.0,2.9583730024258652e-05,-0.09011192728371475,ns,0.265,False,Oaxaca,San Martín Tilcajete
20244,2022,0.0,7.530404006174932e-06,-0.09542362474592356,ns,0.118,False,,
20244,2022,0.0,7.530404006174932e-06,-0.09542362474592356,ns,0.118,False,Oaxaca,San Martín Toxpalan
20245,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20245,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Martín Zacatepec
20246,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20246,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Mateo Cajonos
20247,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20247,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,Capulálpam de Méndez
20248,2022,0.0,0.00011295606009262397,-0.07003111980463274,ns,0.304,False,,
20248,2022,0.0,0.00011295606009262397,-0.07003111980463274,ns,0.304,False,Oaxaca,San Mateo del Mar
20249,2022,0.0,1.176625625964833e-05,-0.09440339017238955,ns,0.194,False,,
20249,2022,0.0,1.176625625964833e-05,-0.09440339017238955,ns,0.194,False,Oaxaca,San Mateo Yoloxochitlán
20250,2022,0.0,7.530404006174932e-06,-0.09542362474592356,ns,0.118,False,,
20250,2022,0.0,7.530404006174932e-06,-0.09542362474592356,ns,0.118,False,Oaxaca,San Mateo Etlatongo
20251,2022,0.0,3.137668335906221e-06,-0.09648164578514401,CS,0.015,True,,
20251,2022,0.0,3.137668335906221e-06,-0.09648164578514401,CS,0.015,True,Oaxaca,San Mateo Nejápam
20252,2022,0.0,2.6894300022053325e-06,-0.0965896071156767,CS,0.006,True,,
20252,2022,0.0,2.6894300022053325e-06,-0.0965896071156767,CS,0.006,True,Oaxaca,San Mateo Peñasco
20253,2022,0.0,1.8826010015437328e-05,-0.09270299921649955,ns,0.206,False,,
20253,2022,0.0,1.8826010015437328e-05,-0.09270299921649955,ns,0.206,False,Oaxaca,San Mateo Piñas
20254,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20254,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Mateo Río Hondo
20255,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20255,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Mateo Sindihui
20256,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20256,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Mateo Tlapiltepec
20257,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20257,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Melchor Betaza
20258,2022,0.0,2.0917788906041474e-06,-0.09673355555638698,CS,0.001,True,,
20258,2022,0.0,2.0917788906041474e-06,-0.09673355555638698,CS,0.001,True,Oaxaca,San Miguel Achiutla
20259,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20259,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Miguel Ahuehuetitlán
20260,2022,1.0,1.5688489355359972e-06,-0.09685858662614039,CS,0.004,True,,
20260,2022,1.0,1.5688489355359972e-06,-0.09685858662614039,CS,0.004,True,Oaxaca,San Miguel Aloápam
20261,2022,0.0,2.1393193199360596e-05,-0.09208467523253953,ns,0.104,False,,
20261,2022,0.0,2.1393193199360596e-05,-0.09208467523253953,ns,0.104,False,Oaxaca,San Miguel Amatitlán
20262,2022,0.0,3.529876877894499e-06,-0.0963871796209279,CS,0.017,True,,
20262,2022,0.0,3.529876877894499e-06,-0.0963871796209279,CS,0.017,True,Oaxaca,San Miguel Amatlán
20263,2022,0.0,2.196367835134355e-05,-0.09194726990277066,ns,0.247,False,,
20263,2022,0.0,2.196367835134355e-05,-0.09194726990277066,ns,0.247,False,Oaxaca,San Miguel Coatlán
20264,2022,0.0,7.530404006174932e-06,-0.09542362474592356,ns,0.118,False,,
20264,2022,0.0,7.530404006174932e-06,-0.09542362474592356,ns,0.118,False,Oaxaca,San Miguel Chicahua
20265,2022,0.0,9.144062007498129e-05,-0.07521326367020228,ns,0.472,False,,
20265,2022,0.0,9.144062007498129e-05,-0.07521326367020228,ns,0.472,False,Oaxaca,San Miguel Chimalapa
20266,2022,0.0,5.6478030046311995e-06,-0.09587706233416089,ns,0.068,False,,
20266,2022,0.0,5.6478030046311995e-06,-0.09587706233416089,ns,0.068,False,Oaxaca,San Miguel del Puerto
20267,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20267,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Miguel del Río
20268,2022,0.0,2.353251251929666e-05,-0.0915694052459062,ns,0.462,False,,
20268,2022,0.0,2.353251251929666e-05,-0.0915694052459062,ns,0.462,False,Oaxaca,San Miguel Ejutla
20269,2022,0.0,1.4791865012129326e-05,-0.09367465119129383,ns,0.112,False,,
20269,2022,0.0,1.4791865012129326e-05,-0.09367465119129383,ns,0.112,False,Oaxaca,San Miguel el Grande
20270,2022,1.0,5.647856167929591e-06,-0.09587613860471188,ns,0.068,False,,
20270,2022,1.0,5.647856167929591e-06,-0.09587613860471188,ns,0.068,False,Oaxaca,San Miguel Huautla
20271,2022,0.0,5.378860004410665e-06,-0.0959418391324805,CS,0.024,True,,
20271,2022,0.0,5.378860004410665e-06,-0.0959418391324805,CS,0.024,True,Oaxaca,San Miguel Mixtepec
20272,2022,1.0,1.882618722643197e-05,-0.09270207576625053,ns,0.272,False,,
20272,2022,1.0,1.882618722643197e-05,-0.09270207576625053,ns,0.272,False,Oaxaca,San Miguel Panixtlahuaca
20273,2022,1.0,9.413093613215984e-06,-0.09496926350800863,CS,0.046,True,,
20273,2022,1.0,9.413093613215984e-06,-0.09496926350800863,CS,0.046,True,Oaxaca,San Miguel Peras
20274,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20274,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Miguel Piedras
20275,2022,0.0,5.378860004410665e-06,-0.0959418391324805,CS,0.024,True,,
20275,2022,0.0,5.378860004410665e-06,-0.0959418391324805,CS,0.024,True,Oaxaca,San Miguel Quetzaltepec
20276,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20276,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Miguel Santa Flor
20277,2022,2.0,1.326402949235564e-05,-0.09404085424095046,CS,0.007,True,,
20277,2022,2.0,1.326402949235564e-05,-0.09404085424095046,CS,0.007,True,Oaxaca,Villa Sola de Vega
20278,2022,2.0,6.589227554266995e-05,-0.08136521477342973,ns,0.389,False,Oaxaca,San Miguel Soyaltepec
20279,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20279,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Miguel Suchixtepec
20280,2022,0.0,1.0458894453020737e-06,-0.09698546532762994,CS,0.001,True,,
20280,2022,0.0,1.0458894453020737e-06,-0.09698546532762994,CS,0.001,True,Oaxaca,Villa Talea de Castro
20281,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20281,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Miguel Tecomatlán
20282,2022,0.0,5.6478030046311986e-05,-0.08363424745175282,ns,0.347,False,,
20282,2022,0.0,5.6478030046311986e-05,-0.08363424745175282,ns,0.347,False,Oaxaca,San Miguel Tenango
20283,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20283,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Miguel Tequixtepec
20284,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20284,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Miguel Tilquiápam
20285,2022,0.0,8.707029632139764e-05,-0.0762658866428961,ns,0.396,False,,
20285,2022,0.0,8.707029632139764e-05,-0.0762658866428961,ns,0.396,False,Oaxaca,San Miguel Tlacamama
20286,2022,0.0,7.059753755788998e-06,-0.09553698414298291,ns,0.157,False,,
20286,2022,0.0,7.059753755788998e-06,-0.09553698414298291,ns,0.157,False,Oaxaca,San Miguel Tlacotepec
20287,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20287,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Miguel Tulancingo
20288,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20288,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Miguel Yotao
20289,2022,0.0,4.39273567026871e-05,-0.0866571647066684,ns,0.446,False,,
20289,2022,0.0,4.39273567026871e-05,-0.0866571647066684,ns,0.446,False,Oaxaca,San Nicolás
20290,2022,0.0,2.353251251929666e-06,-0.09667057811357624,CS,0.032,True,,
20290,2022,0.0,2.353251251929666e-06,-0.09667057811357624,CS,0.032,True,Oaxaca,San Nicolás Hidalgo
20291,2022,0.0,2.196367835134355e-05,-0.09194726990277066,ns,0.247,False,,
20291,2022,0.0,2.196367835134355e-05,-0.09194726990277066,ns,0.247,False,Oaxaca,San Pablo Coatlán
20292,2022,0.0,2.2591212018524798e-05,-0.09179612404002488,ns,0.128,False,,
20292,2022,0.0,2.2591212018524798e-05,-0.09179612404002488,ns,0.128,False,Oaxaca,San Pablo Cuatro Venados
20293,2022,4.0,0.00018617533114106648,-0.052393756851801886,ns,0.36,False,,
20293,2022,4.0,0.00018617533114106648,-0.052393756851801886,ns,0.36,False,Oaxaca,San Pablo Etla
20294,2022,1.0,4.706546806607992e-06,-0.09610285737888768,CS,0.032,True,,
20294,2022,1.0,4.706546806607992e-06,-0.09610285737888768,CS,0.032,True,Oaxaca,San Pablo Huitzo
20295,2022,0.0,1.3447150011026662e-05,-0.09399853518289193,ns,0.109,False,,
20295,2022,0.0,1.3447150011026662e-05,-0.09399853518289193,ns,0.109,False,Oaxaca,San Pablo Huixtepec
20296,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20296,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Pablo Macuiltianguis
20297,2022,0.0,0.0,-0.0972373750988729,CS,0.001,True,,
20297,2022,0.0,0.0,-0.0972373750988729,CS,0.001,True,Oaxaca,San Pablo Tijaltepec
20298,2022,1.0,1.4119640419823975e-05,-0.09383566963712958,ns,0.065,False,,
20298,2022,1.0,1.4119640419823975e-05,-0.09383566963712958,ns,0.065,False,Oaxaca,San Pablo Villa de Mitla
20299,2022,0.0,0.0,-0.0972373750988729,CS,0.001,True,,
20299,2022,0.0,0.0,-0.0972373750988729,CS,0.001,True,Oaxaca,San Pablo Yaganiza
20300,2022,1.0,0.0,-0.09723645124976674,CS,0.001,True,,
20300,2022,1.0,0.0,-0.09723645124976674,CS,0.001,True,Oaxaca,San Pedro Amuzgos
20301,2022,1.0,2.823928083964795e-05,-0.09043488802449243,ns,0.374,False,,
20301,2022,1.0,2.823928083964795e-05,-0.09043488802449243,ns,0.374,False,Oaxaca,San Pedro Apóstol
20302,2022,0.0,9.413005007718664e-06,-0.09497018715768622,ns,0.156,False,,
20302,2022,0.0,9.413005007718664e-06,-0.09497018715768622,ns,0.156,False,Oaxaca,San Pedro Atoyac
20303,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20303,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Pedro Cajonos
20304,2022,0.0,1.6472758763507663e-05,-0.09326979620179622,ns,0.243,False,,
20304,2022,0.0,1.6472758763507663e-05,-0.09326979620179622,ns,0.243,False,Oaxaca,San Pedro Coxcaltepec Cántaros
20305,2022,0.0,2.2591212018524798e-05,-0.09179612404002488,ns,0.274,False,,
20305,2022,0.0,2.2591212018524798e-05,-0.09179612404002488,ns,0.274,False,Oaxaca,San Pedro Comitancillo
20306,2022,0.0,7.844170839765553e-06,-0.09534805181455067,ns,0.082,False,,
20306,2022,0.0,7.844170839765553e-06,-0.09534805181455067,ns,0.082,False,Oaxaca,San Pedro el Alto
20307,2022,0.0,1.6136580013231996e-05,-0.09335076719969573,ns,0.142,False,,
20307,2022,0.0,1.6136580013231996e-05,-0.09335076719969573,ns,0.142,False,Oaxaca,San Pedro Huamelula
20308,2022,0.0,9.036484807409919e-05,-0.07547237086348077,ns,0.425,False,,
20308,2022,0.0,9.036484807409919e-05,-0.07547237086348077,ns,0.425,False,Oaxaca,San Pedro Huilotepec
20309,2022,0.0,1.8826010015437328e-05,-0.09270299921649955,ns,0.347,False,,
20309,2022,0.0,1.8826010015437328e-05,-0.09270299921649955,ns,0.347,False,Oaxaca,San Pedro Ixcatlán
20310,2022,1.0,3.0121899562291148e-05,-0.0899814504761408,ns,0.354,False,,
20310,2022,1.0,3.0121899562291148e-05,-0.0899814504761408,ns,0.354,False,Oaxaca,San Pedro Ixtlahuaca
20311,2022,0.0,9.413005007718664e-06,-0.09497018715768622,ns,0.158,False,,
20311,2022,0.0,9.413005007718664e-06,-0.09497018715768622,ns,0.158,False,Oaxaca,San Pedro Jaltepetongo
20312,2022,2.0,5.2444872370696495e-05,-0.08460405412633863,ns,0.393,False,,
20312,2022,2.0,5.2444872370696495e-05,-0.08460405412633863,ns,0.393,False,Oaxaca,San Pedro Jicayán
20313,2022,0.0,9.413005007718664e-06,-0.09497018715768622,ns,0.115,False,,
20313,2022,0.0,9.413005007718664e-06,-0.09497018715768622,ns,0.115,False,Oaxaca,San Pedro Jocotipac
20314,2022,0.0,9.413005007718664e-06,-0.09497018715768622,ns,0.157,False,,
20314,2022,0.0,9.413005007718664e-06,-0.09497018715768622,ns,0.157,False,Oaxaca,San Pedro Juchatengo
20315,2022,0.0,1.4119507511577997e-05,-0.09383659318709288,ns,0.152,False,,
20315,2022,0.0,1.4119507511577997e-05,-0.09383659318709288,ns,0.152,False,Oaxaca,San Pedro Mártir
20316,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20316,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Pedro Mártir Quiechapa
20317,2022,0.0,1.5688341679531106e-06,-0.09685951044200847,CS,0.005,True,,
20317,2022,0.0,1.5688341679531106e-06,-0.09685951044200847,CS,0.005,True,Oaxaca,San Pedro Mártir Yucuxaco
20318,2022,30.0,5.837711617046119e-05,-0.08315320664638186,ns,0.49,False,Oaxaca,San Pedro Mixtepec Distrito 22
20319,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20319,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Pedro Mixtepec Distrito 26
20320,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20320,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Pedro Molinos
20321,2022,0.0,5.378860004410665e-06,-0.0959418391324805,CS,0.024,True,,
20321,2022,0.0,5.378860004410665e-06,-0.0959418391324805,CS,0.024,True,Oaxaca,San Pedro Nopala
20322,2022,1.0,3.1376978710719945e-06,-0.09648072200251404,CS,0.015,True,,
20322,2022,1.0,3.1376978710719945e-06,-0.09648072200251404,CS,0.015,True,Oaxaca,San Pedro Ocopetatillo
20323,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20323,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Pedro Ocotepec
20324,2022,8.0,2.2592913356177284e-05,-0.0917887424162241,ns,0.275,False,Oaxaca,San Pedro Pochutla
20325,2022,0.0,1.317820701080613e-05,-0.09406331198121155,ns,0.058,False,,
20325,2022,0.0,1.317820701080613e-05,-0.09406331198121155,ns,0.058,False,Oaxaca,San Pedro Quiatoni
20326,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20326,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Pedro Sochiápam
20327,2022,0.0,0.00014684287812041116,-0.061869243216360684,ns,0.34,False,,
20327,2022,0.0,0.00014684287812041116,-0.061869243216360684,ns,0.34,False,Oaxaca,San Pedro Tapanatepec
20328,2022,0.0,5.883128129824165e-06,-0.09582038263563122,CS,0.025,True,,
20328,2022,0.0,5.883128129824165e-06,-0.09582038263563122,CS,0.025,True,Oaxaca,San Pedro Taviche
20329,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20329,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Pedro Teozacoalco
20330,2022,0.0,6.275336671812442e-06,-0.09572591647141512,CS,0.048,True,,
20330,2022,0.0,6.275336671812442e-06,-0.09572591647141512,CS,0.048,True,Oaxaca,San Pedro Teutila
20331,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20331,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Pedro Tidaá
20332,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,,
20332,2022,0.0,0.0,-0.09723737509887291,CS,0.001,True,Oaxaca,San Pedro Topiltepec
20333,2022,0.0,1.8826010015437328e-05,-0.09270299921649953,ns,0.18,False,,
20333,2022,0.0,1.8826010015437328e-05,-0.09270299921649953,ns,0.18,False,Oaxaca,San Pedro Totolápam
