CVEGEO,year,crime_count,local_I,quadrant_code,cluster,p_sim,significant,state,municipality
22017,2025,31.0,-0.0014749329421820977,2,ns,0.148,False,Querétaro,Tequisquiapan
22018,2025,9.0,0.006880303092974051,3,ns,0.308,False,Querétaro,Tolimán
23001,2025,170.0,0.3786816370787412,1,HH,0.019,True,Quintana Roo,Cozumel
23002,2025,82.0,-0.0006360766287167421,4,ns,0.214,False,Quintana Roo,Felipe Carrillo Puerto
23003,2025,44.0,-0.024791994853110493,2,LH,0.012,True,Quintana Roo,Isla Mujeres
23004,2025,292.0,-0.06090756065051387,4,ns,0.402,False,Quintana Roo,Othón P. Blanco
23005,2025,1499.0,-0.16320805646186834,4,ns,0.204,False,Quintana Roo,Benito Juárez
23006,2025,43.0,0.0013169226744197135,3,ns,0.392,False,Quintana Roo,José María Morelos
23007,2025,21.0,-0.06379282305777462,2,LH,0.017,True,Quintana Roo,Lázaro Cárdenas
23008,2025,848.0,0.15072105663847365,1,ns,0.115,False,Quintana Roo,Solidaridad
23009,2025,249.0,0.2855278172347178,1,HH,0.028,True,Quintana Roo,Tulum
23010,2025,26.0,-0.005110629417757787,2,ns,0.112,False,Quintana Roo,Bacalar
23011,2025,30.0,-0.09106840862961586,2,LH,0.01,True,Quintana Roo,Puerto Morelos
24001,2025,14.0,-0.26811649292514467,2,LH,0.001,True,San Luis Potosí,Ahualulco
24002,2025,10.0,-0.0363348033745702,2,LH,0.04,True,San Luis Potosí,Alaquines
24003,2025,51.0,0.0008485998618880801,1,ns,0.067,False,San Luis Potosí,Aquismón
24004,2025,2.0,-0.16731325110533446,2,LH,0.006,True,San Luis Potosí,Armadillo de los Infante
24005,2025,127.0,0.09360109532693613,1,HH,0.039,True,San Luis Potosí,Cárdenas
24006,2025,6.0,0.00986606274195543,3,ns,0.455,False,San Luis Potosí,Catorce
24007,2025,45.0,-0.0012256326973828604,2,ns,0.105,False,San Luis Potosí,Cedral
24008,2025,94.0,-0.006453577338678353,4,ns,0.287,False,San Luis Potosí,Cerritos
24009,2025,3.0,-0.2714252185974069,2,LH,0.003,True,San Luis Potosí,Cerro de San Pedro
24010,2025,92.0,0.013934008000510131,1,ns,0.11,False,San Luis Potosí,Ciudad del Maíz
24011,2025,174.0,0.10367228053986313,1,ns,0.054,False,San Luis Potosí,Ciudad Fernández
24012,2025,8.0,0.00869004778948567,3,ns,0.388,False,San Luis Potosí,Tancanhuitz
24013,2025,845.0,-0.1165355803152157,4,ns,0.303,False,San Luis Potosí,Ciudad Valles
24014,2025,2.0,0.007424413716171456,3,ns,0.267,False,San Luis Potosí,Coxcatlán
24015,2025,31.0,0.003940661468041588,3,ns,0.383,False,San Luis Potosí,Charcas
24016,2025,79.0,-0.0022345619142621633,4,ns,0.17,False,San Luis Potosí,Ebano
24017,2025,20.0,0.003915360418452734,3,ns,0.32,False,San Luis Potosí,Guadalcázar
24018,2025,17.0,0.0039235042581458445,3,ns,0.252,False,San Luis Potosí,Huehuetlán
24019,2025,6.0,0.003713762820804723,3,ns,0.203,False,San Luis Potosí,Lagunillas
24020,2025,436.0,-0.08713896656914313,4,ns,0.362,False,San Luis Potosí,Matehuala
24021,2025,15.0,-0.2618777716960102,2,LH,0.001,True,San Luis Potosí,Mexquitic de Carmona
24022,2025,14.0,-0.17803240753009594,2,LH,0.004,True,San Luis Potosí,Moctezuma
24023,2025,125.0,0.030103293534533216,1,ns,0.093,False,San Luis Potosí,Rayón
24024,2025,589.0,0.05322883444970403,1,ns,0.172,False,San Luis Potosí,Rioverde
24025,2025,58.0,-0.0020840513527875235,4,ns,0.42,False,San Luis Potosí,Salinas
24026,2025,3.0,0.007488143056431706,3,ns,0.277,False,San Luis Potosí,San Antonio
24027,2025,10.0,-0.01821654920540775,2,ns,0.081,False,San Luis Potosí,San Ciro de Acosta
24028,2025,4945.0,11.166978918361838,1,HH,0.009,True,San Luis Potosí,San Luis Potosí
24029,2025,6.0,0.005451036471575517,3,ns,0.266,False,San Luis Potosí,San Martín Chalchicuautla
24030,2025,0.0,-0.033175399100298736,2,ns,0.054,False,San Luis Potosí,San Nicolás Tolentino
24031,2025,4.0,0.0018186287027660974,3,ns,0.205,False,San Luis Potosí,Santa Catarina
24032,2025,83.0,0.019070625051507358,1,ns,0.072,False,San Luis Potosí,Santa María del Río
24033,2025,2.0,0.008697320573177141,3,ns,0.329,False,San Luis Potosí,Santo Domingo
24034,2025,22.0,0.004055098039311618,3,ns,0.289,False,San Luis Potosí,San Vicente Tancuayalab
24035,2025,3473.0,21.988528413932677,1,HH,0.001,True,San Luis Potosí,Soledad de Graciano Sánchez
24036,2025,44.0,-0.0034707635239482107,2,ns,0.069,False,San Luis Potosí,Tamasopo
24037,2025,81.0,-0.008255617876226235,4,ns,0.352,False,San Luis Potosí,Tamazunchale
24038,2025,0.0,0.0023529018086419808,3,ns,0.211,False,San Luis Potosí,Tampacán
24039,2025,20.0,0.00560357515061215,3,ns,0.374,False,San Luis Potosí,Tampamolón Corona
24040,2025,54.0,0.0026831479706656254,1,ns,0.069,False,San Luis Potosí,Tamuín
24041,2025,5.0,-0.028029750545719316,2,ns,0.069,False,San Luis Potosí,Tanlajás
24042,2025,63.0,-0.003254325430440351,4,ns,0.478,False,San Luis Potosí,Tanquián de Escobedo
24043,2025,4.0,-0.01691639388099518,2,ns,0.09,False,San Luis Potosí,Tierra Nueva
24044,2025,13.0,0.008806014610960238,3,ns,0.497,False,San Luis Potosí,Vanegas
24045,2025,10.0,0.005822106074026384,3,ns,0.29,False,San Luis Potosí,Venado
24046,2025,39.0,-0.05554962170654246,2,LH,0.001,True,San Luis Potosí,Villa de Arriaga
24047,2025,3.0,-0.005046465312242777,2,ns,0.162,False,San Luis Potosí,Villa de Guadalupe
24048,2025,1.0,-0.022312120536071078,2,ns,0.073,False,San Luis Potosí,Villa de la Paz
24049,2025,20.0,0.003051313508292403,3,ns,0.271,False,San Luis Potosí,Villa de Ramos
24050,2025,84.0,0.21956066202674648,1,HH,0.001,True,San Luis Potosí,Villa de Reyes
24051,2025,24.0,-0.1644751016153954,2,LH,0.003,True,San Luis Potosí,Villa Hidalgo
24052,2025,21.0,-0.02592949140190994,2,LH,0.045,True,San Luis Potosí,Villa Juárez
24053,2025,54.0,-0.0008068284124462057,4,ns,0.327,False,San Luis Potosí,Axtla de Terrazas
24054,2025,37.0,0.0013516624885857819,3,ns,0.275,False,San Luis Potosí,Xilitla
24055,2025,55.0,0.022647387317059516,1,HH,0.003,True,San Luis Potosí,Zaragoza
24056,2025,27.0,-0.17021751923756973,2,LH,0.002,True,San Luis Potosí,Villa de Arista
24057,2025,49.0,4.798999680105599e-05,3,ns,0.232,False,San Luis Potosí,Matlapa
24058,2025,29.0,-0.01491910518300915,2,LH,0.049,True,San Luis Potosí,El Naranjo
24059,2025,371.0,4.191273127799198,1,HH,0.001,True,,
24059,2025,371.0,4.191273127799198,1,HH,0.001,True,San Luis Potosí,Villa de Pozos
25001,2025,129.0,-0.019543901511868095,4,ns,0.417,False,Sinaloa,Ahome
25002,2025,13.0,0.007663214252943893,3,ns,0.333,False,Sinaloa,Angostura
25003,2025,0.0,0.002602588257196762,3,ns,0.212,False,Sinaloa,Badiraguato
25004,2025,2.0,-0.00418150174476273,2,ns,0.141,False,Sinaloa,Concordia
25005,2025,1.0,-0.0005997682817581253,2,ns,0.165,False,Sinaloa,Cosalá
25006,2025,198.0,-0.04499974442079408,4,ns,0.062,False,Sinaloa,Culiacán
25007,2025,2.0,0.014350524555761213,3,ns,0.069,False,Sinaloa,Choix
25008,2025,5.0,-0.004993280936275611,2,ns,0.124,False,Sinaloa,Elota
25009,2025,12.0,0.009883232428197452,3,ns,0.485,False,Sinaloa,Escuinapa
25010,2025,6.0,0.005853352474911911,3,ns,0.274,False,Sinaloa,El Fuerte
25011,2025,46.0,0.000887092659083488,3,ns,0.437,False,Sinaloa,Guasave
25012,2025,227.0,-0.0520329212439407,4,ns,0.281,False,Sinaloa,Mazatlán
25013,2025,1.0,0.0031718609830755796,3,ns,0.225,False,Sinaloa,Mocorito
25014,2025,5.0,-0.0008590096502188363,2,ns,0.188,False,Sinaloa,Rosario
25015,2025,17.0,0.00677304955560898,3,ns,0.332,False,Sinaloa,Salvador Alvarado
25016,2025,3.0,0.0007443771504781829,3,ns,0.197,False,Sinaloa,San Ignacio
25017,2025,6.0,0.011272427125912737,3,ns,0.358,False,Sinaloa,Sinaloa
25018,2025,1.0,-0.006461084031161857,2,ns,0.122,False,Sinaloa,Navolato
25019,2025,2.0,-0.04446525992529558,2,ns,0.059,False,,
25019,2025,2.0,-0.04446525992529558,2,ns,0.059,False,Sinaloa,Eldorado
25020,2025,3.0,0.0008176789538037638,3,ns,0.174,False,,
25020,2025,3.0,0.0008176789538037638,3,ns,0.174,False,Sinaloa,Juan José Ríos
26001,2025,0.0,0.014265026125109659,3,ns,0.267,False,Sonora,Aconchi
26002,2025,9.0,0.01224381898189465,3,ns,0.135,False,Sonora,Agua Prieta
26003,2025,1.0,0.006510262562083792,3,ns,0.325,False,Sonora,Alamos
26004,2025,17.0,0.002912154848015044,3,ns,0.243,False,Sonora,Altar
26005,2025,0.0,0.014837224236381034,3,ns,0.41,False,Sonora,Arivechi
26006,2025,0.0,0.014330048637754136,3,ns,0.183,False,Sonora,Arizpe
26007,2025,3.0,0.013645494535780575,3,ns,0.478,False,Sonora,Atil
26008,2025,0.0,0.015253368317305668,3,LL,0.033,True,Sonora,Bacadéhuachi
26009,2025,0.0,0.015086910684935811,3,ns,0.1,False,Sonora,Bacanora
26010,2025,0.0,0.014993278266727769,3,ns,0.096,False,Sonora,Bacerac
26011,2025,0.0,0.01452511617568756,3,ns,0.282,False,Sonora,Bacoachi
26012,2025,46.0,-0.009664047970229964,2,LH,0.018,True,Sonora,Bácum
26013,2025,0.0,0.014681170206034296,3,ns,0.268,False,Sonora,Banámichi
26014,2025,0.0,0.014275429727132775,3,ns,0.32,False,Sonora,Baviácora
26015,2025,0.0,0.01429103513016745,3,ns,0.357,False,Sonora,Bavispe
26016,2025,7.0,0.011454242565470913,3,ns,0.445,False,Sonora,Benjamín Hill
26017,2025,197.0,-0.005378015770030696,4,ns,0.183,False,Sonora,Caborca
26018,2025,1277.0,-0.12961843865731804,4,ns,0.308,False,Sonora,Cajeme
26019,2025,8.0,0.012572017170744559,3,ns,0.093,False,Sonora,Cananea
26020,2025,4.0,-0.11106968501786593,2,LH,0.013,True,Sonora,Carbó
26021,2025,0.0,-0.10710785376314148,2,LH,0.018,True,Sonora,La Colorada
26022,2025,1.0,0.011479638958317391,3,ns,0.433,False,Sonora,Cucurpe
26023,2025,4.0,0.013926101184155468,3,LL,0.045,True,Sonora,Cumpas
26024,2025,0.0,0.014899645848519728,3,ns,0.142,False,Sonora,Divisaderos
26025,2025,28.0,-0.013768308249771325,2,ns,0.071,False,Sonora,Empalme
26026,2025,21.0,-0.05325941500313557,2,LH,0.022,True,Sonora,Etchojoa
26027,2025,1.0,0.013864939628509518,3,ns,0.341,False,Sonora,Fronteras
26028,2025,0.0,0.015149332297074509,3,ns,0.137,False,Sonora,Granados
26029,2025,151.0,0.3307791364758592,1,HH,0.008,True,Sonora,Guaymas
26030,2025,2596.0,-0.38680970116101854,4,ns,0.316,False,Sonora,Hermosillo
26031,2025,0.0,0.015305386327421244,3,LL,0.025,True,Sonora,Huachinera
26032,2025,0.0,0.01504529627684335,3,ns,0.087,False,Sonora,Huásabas
26033,2025,32.0,-0.00021671720993265598,2,ns,0.165,False,Sonora,Huatabampo
26034,2025,0.0,0.014658876773127617,3,ns,0.153,False,Sonora,Huépac
26035,2025,7.0,0.0018417577058219606,3,ns,0.211,False,Sonora,Imuris
26036,2025,31.0,3.95647038114413e-05,3,ns,0.191,False,Sonora,Magdalena
26037,2025,0.0,-0.1882670962598987,2,LH,0.009,True,Sonora,Mazatán
26038,2025,4.0,0.014053615375639298,3,LL,0.003,True,Sonora,Moctezuma
26039,2025,1.0,0.013773197295040592,3,ns,0.394,False,Sonora,Naco
26040,2025,0.0,0.014774802624242337,3,ns,0.195,False,Sonora,Nácori Chico
26041,2025,3.0,0.014012003552408484,3,ns,0.076,False,Sonora,Nacozari de García
26042,2025,55.0,0.006048648010355401,1,HH,0.034,True,Sonora,Navojoa
26043,2025,216.0,-0.0425151241887995,4,ns,0.497,False,Sonora,Nogales
26044,2025,0.0,-0.06443822317976197,2,LH,0.03,True,Sonora,Onavas
26045,2025,6.0,0.012525854825701316,3,ns,0.202,False,Sonora,Opodepe
26046,2025,0.0,0.01335471094808702,3,ns,0.489,False,Sonora,Oquitoa
26047,2025,7.0,-0.11277551064854242,2,LH,0.013,True,Sonora,Pitiquito
26048,2025,97.0,0.050871539780881665,1,HH,0.038,True,Sonora,Puerto Peñasco
26049,2025,2.0,-0.06501147413484619,2,LH,0.027,True,Sonora,Quiriego
26050,2025,3.0,0.013394174067235722,3,ns,0.232,False,Sonora,Rayón
26051,2025,0.0,-0.05112161259017362,2,LH,0.038,True,Sonora,Rosario
26052,2025,4.0,0.014040863956490917,3,LL,0.005,True,Sonora,Sahuaripa
26053,2025,1.0,0.01484352451884475,3,ns,0.205,False,Sonora,San Felipe de Jesús
26054,2025,0.0,0.01525336831730567,3,ns,0.123,False,Sonora,San Javier
26055,2025,408.0,1.6022524046324664,1,HH,0.009,True,Sonora,San Luis Río Colorado
26056,2025,1.0,-0.18500185855430337,2,LH,0.009,True,Sonora,San Miguel de Horcasitas
26057,2025,0.0,0.01501557169963445,3,ns,0.066,False,Sonora,San Pedro de la Cueva
26058,2025,16.0,0.008636414028964244,3,ns,0.468,False,Sonora,Santa Ana
26059,2025,0.0,-0.0026408271624536396,2,ns,0.151,False,Sonora,Santa Cruz
26060,2025,1.0,-0.009213354035229698,2,ns,0.11,False,Sonora,Sáric
26061,2025,1.0,0.015072880352517071,3,LL,0.003,True,Sonora,Soyopa
26062,2025,1.0,-0.05768388688464663,2,LH,0.034,True,Sonora,Suaqui Grande
26063,2025,1.0,0.01453771674061499,3,ns,0.225,False,Sonora,Tepache
26064,2025,1.0,0.012448030256044962,3,ns,0.472,False,Sonora,Trincheras
26065,2025,6.0,0.0038166277080214145,3,ns,0.282,False,Sonora,Tubutama
26066,2025,15.0,-0.07004445794093399,2,LH,0.02,True,Sonora,Ures
26067,2025,0.0,0.015024489072797118,3,ns,0.117,False,Sonora,Villa Hidalgo
26068,2025,0.0,0.014629152195918713,3,ns,0.187,False,Sonora,Villa Pesqueira
26069,2025,1.0,0.01493089816976754,3,LL,0.024,True,Sonora,Yécora
26070,2025,54.0,0.0027393623553600456,1,ns,0.067,False,Sonora,General Plutarco Elías Calles
26071,2025,19.0,-0.07724222773658,2,LH,0.019,True,Sonora,Benito Juárez
26072,2025,21.0,-0.008803338618905055,2,ns,0.093,False,Sonora,San Ignacio Río Muerto
27001,2025,1.0,0.006357358672968912,3,ns,0.242,False,Tabasco,Balancán
27002,2025,29.0,0.0027224103241547037,3,ns,0.276,False,Tabasco,Cárdenas
27003,2025,17.0,-0.023201355500439506,2,ns,0.059,False,Tabasco,Centla
27004,2025,932.0,-0.19063700547732623,4,ns,0.459,False,Tabasco,Centro
27005,2025,62.0,-0.0018480136517470896,4,ns,0.262,False,Tabasco,Comalcalco
27006,2025,27.0,-0.01833622151988905,2,LH,0.043,True,Tabasco,Cunduacán
27007,2025,1.0,0.009033176732479312,3,ns,0.391,False,Tabasco,Emiliano Zapata
27008,2025,33.0,0.0033253715731198005,3,ns,0.426,False,Tabasco,Huimanguillo
27009,2025,5.0,-0.05505818378382966,2,LH,0.025,True,Tabasco,Jalapa
27010,2025,19.0,0.0035669036942231305,3,ns,0.257,False,Tabasco,Jalpa de Méndez
27011,2025,2.0,0.006750521850697858,3,ns,0.286,False,Tabasco,Jonuta
27012,2025,32.0,-0.007000129384892619,2,ns,0.086,False,Tabasco,Macuspana
27013,2025,20.0,-0.037073695696614666,2,LH,0.024,True,Tabasco,Nacajuca
27014,2025,29.0,0.002301860749106177,3,ns,0.231,False,Tabasco,Paraíso
27015,2025,8.0,0.01075876983535718,3,ns,0.43,False,Tabasco,Tacotalpa
27016,2025,11.0,-0.02116665410816228,2,ns,0.066,False,Tabasco,Teapa
27017,2025,5.0,0.009972406977052083,3,ns,0.327,False,Tabasco,Tenosique
28001,2025,1.0,0.012702870071236431,3,ns,0.498,False,Tamaulipas,Abasolo
28002,2025,6.0,0.010777151743017556,3,ns,0.416,False,Tamaulipas,Aldama
28003,2025,34.0,0.002735159624564028,3,ns,0.322,False,Tamaulipas,Altamira
28004,2025,1.0,-0.0425260146770582,2,LH,0.041,True,Tamaulipas,Antiguo Morelos
28005,2025,1.0,0.008650917009692113,3,ns,0.379,False,Tamaulipas,Burgos
28006,2025,2.0,0.013189933009667794,3,ns,0.369,False,Tamaulipas,Bustamante
28007,2025,2.0,0.012665794892077219,3,ns,0.489,False,Tamaulipas,Camargo
28008,2025,0.0,0.008178918941586873,3,ns,0.383,False,Tamaulipas,Casas
28009,2025,19.0,0.003310366769045978,3,ns,0.204,False,Tamaulipas,Ciudad Madero
28010,2025,1.0,0.012498998219083257,3,ns,0.473,False,Tamaulipas,Cruillas
28011,2025,2.0,0.01178224777956739,3,ns,0.46,False,Tamaulipas,Gómez Farías
28012,2025,5.0,0.009491367008409407,3,ns,0.419,False,Tamaulipas,González
28013,2025,1.0,0.005057675615492431,3,ns,0.253,False,Tamaulipas,Güémez
28014,2025,0.0,0.006472728209795867,3,ns,0.271,False,Tamaulipas,Guerrero
28015,2025,2.0,-0.003732240501113665,2,ns,0.131,False,Tamaulipas,Gustavo Díaz Ordaz
28016,2025,1.0,0.013722229332002294,3,ns,0.322,False,Tamaulipas,Hidalgo
28017,2025,0.0,0.007658738840431079,3,ns,0.349,False,Tamaulipas,Jaumave
28018,2025,1.0,0.014282876925423524,3,ns,0.191,False,Tamaulipas,Jiménez
28019,2025,0.0,0.004745730273958632,3,ns,0.248,False,Tamaulipas,Llera
28020,2025,0.0,0.008673090037684877,3,ns,0.293,False,Tamaulipas,Mainero
28021,2025,42.0,0.0017286660737848888,3,ns,0.463,False,Tamaulipas,El Mante
28022,2025,92.0,-0.002373438903315573,4,ns,0.178,False,Tamaulipas,Matamoros
28023,2025,0.0,-0.0027656703867310313,2,ns,0.169,False,Tamaulipas,Méndez
28024,2025,7.0,0.012427998001996688,3,ns,0.216,False,Tamaulipas,Mier
28025,2025,6.0,0.012628719712918006,3,ns,0.344,False,Tamaulipas,Miguel Alemán
28026,2025,0.0,0.01483722423638103,3,ns,0.131,False,Tamaulipas,Miquihuana
28027,2025,47.0,0.00044047623740087996,3,ns,0.218,False,Tamaulipas,Nuevo Laredo
28028,2025,0.0,-0.052968251949276686,2,LH,0.03,True,Tamaulipas,Nuevo Morelos
28029,2025,2.0,0.011842149278720598,3,ns,0.429,False,Tamaulipas,Ocampo
28030,2025,2.0,0.013878800249929697,3,ns,0.261,False,Tamaulipas,Padilla
28031,2025,0.0,0.014837224236381034,3,ns,0.165,False,Tamaulipas,Palmillas
28032,2025,166.0,-0.02035299126076995,4,ns,0.322,False,Tamaulipas,Reynosa
28033,2025,80.0,0.0020076676865200312,1,ns,0.165,False,Tamaulipas,Río Bravo
28034,2025,13.0,0.009015665036351726,3,ns,0.444,False,Tamaulipas,San Carlos
28035,2025,36.0,0.002068732046525068,3,ns,0.319,False,Tamaulipas,San Fernando
28036,2025,0.0,0.014213008114994081,3,ns,0.38,False,Tamaulipas,San Nicolás
28037,2025,2.0,0.011617518656896067,3,ns,0.409,False,Tamaulipas,Soto la Marina
28038,2025,57.0,-0.0013885583069929916,4,ns,0.301,False,Tamaulipas,Tampico
28039,2025,6.0,0.006959721484086994,3,ns,0.306,False,Tamaulipas,Tula
28040,2025,6.0,-0.01000155547475417,2,ns,0.1,False,Tamaulipas,Valle Hermoso
28041,2025,192.0,-0.04423892075229445,4,HL,0.022,True,Tamaulipas,Victoria
28042,2025,0.0,0.009219279143898461,3,ns,0.343,False,Tamaulipas,Villagrán
28043,2025,7.0,0.00999360941068225,3,ns,0.382,False,Tamaulipas,Xicoténcatl
29001,2025,2.0,0.012655098195799859,3,ns,0.395,False,Tlaxcala,Amaxac de Guerrero
29002,2025,4.0,0.012539384351768849,3,ns,0.378,False,Tlaxcala,Apetatitlán de Antonio Carvajal
29003,2025,0.0,0.01483722423638103,3,ns,0.309,False,Tlaxcala,Atlangatepec
29004,2025,1.0,0.01382416525807888,3,ns,0.3,False,Tlaxcala,Atltzayanca
29005,2025,17.0,0.009822473030412155,3,ns,0.07,False,Tlaxcala,Apizaco
29006,2025,4.0,0.008152099201028428,3,ns,0.381,False,Tlaxcala,Calpulalpan
29007,2025,1.0,0.013497970294633805,3,ns,0.397,False,Tlaxcala,El Carmen Tequexquitla
29008,2025,4.0,0.013495740787897554,3,ns,0.269,False,Tlaxcala,Cuapiaxtla
29009,2025,2.0,0.014088455496965925,3,ns,0.269,False,Tlaxcala,Cuaxomulco
29010,2025,5.0,0.01249786681242613,3,ns,0.346,False,Tlaxcala,Chiautempan
29011,2025,1.0,0.014188222136923837,3,ns,0.172,False,Tlaxcala,Muñoz de Domingo Arenas
29012,2025,1.0,0.014354232073677132,3,ns,0.225,False,Tlaxcala,Españita
29013,2025,6.0,-0.007378500850728532,2,ns,0.165,False,Tlaxcala,Huamantla
29014,2025,0.0,0.014837224236381034,3,ns,0.066,False,Tlaxcala,Hueyotlipan
29015,2025,1.0,0.011846608292193105,3,ns,0.392,False,Tlaxcala,Ixtacuixtla de Mariano Matamoros
29016,2025,0.0,0.014733188216149872,3,ns,0.329,False,Tlaxcala,Ixtenco
29017,2025,1.0,0.014333844888461813,3,ns,0.365,False,Tlaxcala,Mazatecochco de José María Morelos
29018,2025,6.0,0.01290302607882918,3,ns,0.171,False,Tlaxcala,Contla de Juan Cuamatzi
29019,2025,3.0,0.007781350269734033,3,ns,0.256,False,Tlaxcala,Tepetitla de Lardizábal
29020,2025,0.0,0.013900900054300606,3,ns,0.297,False,Tlaxcala,Sanctórum de Lázaro Cárdenas
29021,2025,1.0,0.013926101184155468,3,ns,0.377,False,Tlaxcala,Nanacamilpa de Mariano Arista
29022,2025,0.0,0.014733188216149872,3,ns,0.156,False,Tlaxcala,Acuamanala de Miguel Hidalgo
29023,2025,1.0,0.010868023401857873,3,ns,0.461,False,Tlaxcala,Natívitas
29024,2025,12.0,0.010972843234469792,3,ns,0.171,False,Tlaxcala,Panotla
29025,2025,6.0,-0.0415925052821915,2,LH,0.04,True,Tlaxcala,San Pablo del Monte
29026,2025,2.0,0.013100080760937983,3,ns,0.407,False,Tlaxcala,Santa Cruz Tlaxcala
29027,2025,0.0,-0.08207232860894335,2,LH,0.023,True,Tlaxcala,Tenancingo
29028,2025,2.0,-0.02569612352395685,2,ns,0.075,False,Tlaxcala,Teolocholco
29029,2025,1.0,0.014079005073270352,3,ns,0.18,False,Tlaxcala,Tepeyanco
29030,2025,0.0,0.01501557169963445,3,ns,0.061,False,Tlaxcala,Terrenate
29031,2025,3.0,0.01368738128053805,3,ns,0.164,False,Tlaxcala,Tetla de la Solidaridad
29032,2025,0.0,0.014421080155456399,3,ns,0.15,False,Tlaxcala,Tetlatlahuca
29033,2025,19.0,0.009114514701179063,3,LL,0.037,True,Tlaxcala,Tlaxcala
29034,2025,2.0,0.01417830774569574,3,ns,0.063,False,Tlaxcala,Tlaxco
29035,2025,1.0,0.014333844888461813,3,ns,0.366,False,Tlaxcala,Tocatlán
29036,2025,0.0,0.012236323730602064,3,ns,0.379,False,Tlaxcala,Totolac
29037,2025,0.0,0.01452511617568756,3,ns,0.292,False,Tlaxcala,Ziltlaltépec de Trinidad Sánchez Santos
29038,2025,2.0,0.013639194253316863,3,ns,0.232,False,Tlaxcala,Tzompantepec
29039,2025,0.0,0.01395291806441618,3,ns,0.332,False,Tlaxcala,Xaloztoc
29040,2025,0.0,0.013651213605745826,3,ns,0.254,False,Tlaxcala,Xaltocan
29041,2025,2.0,0.012965302387843262,3,ns,0.322,False,Tlaxcala,Papalotla de Xicohténcatl
29042,2025,1.0,0.010562215623628112,3,ns,0.398,False,Tlaxcala,Xicohtzinco
29043,2025,3.0,0.012839174699199176,3,ns,0.449,False,Tlaxcala,Yauhquemehcan
29044,2025,5.0,0.011796350191488898,3,ns,0.299,False,Tlaxcala,Zacatelco
29045,2025,1.0,0.013696745350483151,3,ns,0.411,False,Tlaxcala,Benito Juárez
29046,2025,0.0,0.015305386327421247,3,ns,0.077,False,Tlaxcala,Emiliano Zapata
29047,2025,0.0,0.015071305281901141,3,ns,0.136,False,Tlaxcala,Lázaro Cárdenas
29048,2025,0.0,0.013776056830023213,3,ns,0.397,False,Tlaxcala,La Magdalena Tlaltelulco
29049,2025,2.0,0.013239850925628802,3,ns,0.356,False,Tlaxcala,San Damián Texóloc
29050,2025,1.0,0.014354232073677132,3,ns,0.228,False,Tlaxcala,San Francisco Tetlanohcan
29051,2025,0.0,0.013900900054300603,3,ns,0.424,False,Tlaxcala,San Jerónimo Zacualpan
29052,2025,0.0,0.014317044135225235,3,ns,0.254,False,Tlaxcala,San José Teacalco
29053,2025,0.0,0.015086910684935815,3,ns,0.091,False,Tlaxcala,San Juan Huactzinco
29054,2025,0.0,0.01494126025661219,3,ns,0.274,False,Tlaxcala,San Lorenzo Axocomanitla
29055,2025,0.0,0.015357404337536826,3,ns,0.123,False,Tlaxcala,San Lucas Tecopilco
29056,2025,0.0,0.014213008114994081,3,ns,0.379,False,Tlaxcala,Santa Ana Nopalucan
29057,2025,0.0,0.015149332297074509,3,ns,0.208,False,Tlaxcala,Santa Apolonia Teacalco
29058,2025,0.0,0.014681170206034296,3,ns,0.268,False,Tlaxcala,Santa Catarina Ayometla
29059,2025,2.0,0.014358012243155364,3,ns,0.14,False,Tlaxcala,Santa Cruz Quilehtla
29060,2025,0.0,0.013744846023953865,3,ns,0.445,False,Tlaxcala,Santa Isabel Xiloxoxtla
30001,2025,3.0,0.007830218138617753,3,ns,0.317,False,Veracruz de Ignacio de la Llave,Acajete
30002,2025,0.0,0.014088164890716692,3,ns,0.338,False,Veracruz de Ignacio de la Llave,Acatlán
30003,2025,42.0,0.002067924625337656,3,ns,0.351,False,Veracruz de Ignacio de la Llave,Acayucan
30004,2025,16.0,0.007678504641855381,3,ns,0.42,False,Veracruz de Ignacio de la Llave,Actopan
30005,2025,0.0,0.01429103513016745,3,ns,0.36,False,Veracruz de Ignacio de la Llave,Acula
30006,2025,5.0,0.012988928447082196,3,ns,0.169,False,Veracruz de Ignacio de la Llave,Acultzingo
30007,2025,0.0,0.01525336831730567,3,ns,0.121,False,Veracruz de Ignacio de la Llave,Camarón de Tejeda
30008,2025,0.0,0.013120629902566915,3,ns,0.384,False,Veracruz de Ignacio de la Llave,Alpatláhuac
30009,2025,2.0,0.012590918018135706,3,ns,0.45,False,Veracruz de Ignacio de la Llave,Alto Lucero de Gutiérrez Barrios
30010,2025,21.0,0.004502018923796903,3,ns,0.349,False,Veracruz de Ignacio de la Llave,Altotonga
30011,2025,12.0,0.009587601589286354,3,ns,0.406,False,Veracruz de Ignacio de la Llave,Alvarado
30012,2025,1.0,0.014354232073677135,3,ns,0.216,False,Veracruz de Ignacio de la Llave,Amatitlán
30013,2025,1.0,0.01484352451884475,3,ns,0.077,False,Veracruz de Ignacio de la Llave,Naranjos Amatlán
30014,2025,12.0,0.006040031522353162,3,ns,0.371,False,Veracruz de Ignacio de la Llave,Amatlán de los Reyes
30015,2025,7.0,0.007849560743102555,3,ns,0.302,False,Veracruz de Ignacio de la Llave,Angel R. Cabada
30016,2025,12.0,-0.0007003516048199032,2,ns,0.166,False,Veracruz de Ignacio de la Llave,La Antigua
