CVEGEO,year,state,municipality,crime_count,population,log_pop
7051,2020,Chiapas,Mapastepec,13,46130.0,10.739218776551866
7052,2020,Chiapas,Las Margaritas,1,141027.0,11.856706640390259
7053,2020,Chiapas,Mazapa de Madero,0,7901.0,8.974744612722734
7054,2020,Chiapas,Mazatán,7,28250.0,10.248848736574587
7055,2020,Chiapas,Metapa,0,5876.0,8.678631537293768
7056,2020,Chiapas,Mitontic,1,13755.0,9.529157673358675
7057,2020,Chiapas,Motozintla,3,76398.0,11.24371179680149
7058,2020,Chiapas,Nicolás Ruíz,0,4765.0,8.469052816088302
7059,2020,Chiapas,Ocosingo,13,234661.0,12.365897198453236
7060,2020,Chiapas,Ocotepec,0,14088.0,9.553078650176042
7061,2020,Chiapas,Ocozocoautla de Espinosa,27,97397.0,11.486550688334916
7062,2020,Chiapas,Ostuacán,0,18469.0,9.823848929875911
7063,2020,Chiapas,Osumacinta,0,3983.0,8.289790583181643
7064,2020,Chiapas,Oxchuc,0,54932.0,10.913851335650172
7065,2020,Chiapas,Palenque,75,132265.0,11.792562764838904
7066,2020,Chiapas,Pantelhó,0,26391.0,10.180778321920783
7067,2020,Chiapas,Pantepec,3,12266.0,9.414586486185929
7068,2020,Chiapas,Pichucalco,13,31919.0,10.3709567227522
7069,2020,Chiapas,Pijijiapan,8,51193.0,10.843358082930738
7070,2020,Chiapas,El Porvenir,0,12263.0,9.414341877762027
7071,2020,Chiapas,Villa Comaltitlán,2,30297.0,10.318803976694667
7072,2020,Chiapas,Pueblo Nuevo Solistahuacán,4,29636.0,10.296745117536547
7073,2020,Chiapas,Rayón,1,10866.0,9.293393927111468
7074,2020,Chiapas,Reforma,22,44829.0,10.710610530409502
7075,2020,Chiapas,Las Rosas,3,28829.0,10.269137103939993
7076,2020,Chiapas,Sabanilla,0,29889.0,10.305245798712965
7077,2020,Chiapas,Salto de Agua,2,64251.0,11.07055256683868
7078,2020,Chiapas,San Cristóbal de las Casas,48,215874.0,12.282450183127885
7079,2020,Chiapas,San Fernando,1,41793.0,10.640484140374335
7080,2020,Chiapas,Siltepec,0,25937.0,10.163425799678814
7081,2020,Chiapas,Simojovel,1,52935.0,10.87682002477748
7082,2020,Chiapas,Sitalá,0,15518.0,9.649755919453895
7083,2020,Chiapas,Socoltenango,4,19092.0,9.857024678125788
7084,2020,Chiapas,Solosuchiapa,2,8561.0,9.054972284742485
7085,2020,Chiapas,Soyaló,0,10890.0,9.295600215927006
7086,2020,Chiapas,Suchiapa,7,25627.0,10.15140176217555
7087,2020,Chiapas,Suchiate,31,41672.0,10.637584719425027
7088,2020,Chiapas,Sunuapa,0,2308.0,7.744136627627991
7089,2020,Chiapas,Tapachula,339,353706.0,12.776221338578107
7090,2020,Chiapas,Tapalapa,0,4547.0,8.42222295382501
7091,2020,Chiapas,Tapilula,2,13592.0,9.517236663351769
7092,2020,Chiapas,Tecpatán,5,21426.0,9.972360416822504
7093,2020,Chiapas,Tenejapa,0,48162.0,10.782325607359631
7094,2020,Chiapas,Teopisca,0,49499.0,10.809707746332515
7096,2020,Chiapas,Tila,1,83505.0,11.332661789285718
7097,2020,Chiapas,Tonalá,11,91913.0,11.42859775644616
7098,2020,Chiapas,Totolapa,0,7211.0,8.88336291691676
7099,2020,Chiapas,La Trinitaria,4,83111.0,11.327932342721105
7100,2020,Chiapas,Tumbalá,0,38025.0,10.545999117127494
7101,2020,Chiapas,Tuxtla Gutiérrez,324,604147.0,13.3115728247889
7102,2020,Chiapas,Tuxtla Chico,21,41024.0,10.621912540280341
7103,2020,Chiapas,Tuzantán,5,30302.0,10.31896899591978
7104,2020,Chiapas,Tzimol,1,16560.0,9.71474542793925
7105,2020,Chiapas,Unión Juárez,0,16008.0,9.68084387626357
7106,2020,Chiapas,Venustiano Carranza,6,67292.0,11.116796637839052
7107,2020,Chiapas,Villa Corzo,2,65643.0,11.091986247998761
7108,2020,Chiapas,Villaflores,16,109536.0,11.604008541329911
7109,2020,Chiapas,Yajalón,2,40285.0,10.603734470211297
7110,2020,Chiapas,San Lucas,0,7526.0,8.926118971153382
7111,2020,Chiapas,Zinacantán,0,45373.0,10.72267249346074
7112,2020,Chiapas,San Juan Cancuc,0,37948.0,10.543972080512768
7113,2020,Chiapas,Aldama,0,8480.0,9.045465728785949
7114,2020,Chiapas,Benemérito de las Américas,3,23603.0,10.069129101578879
7115,2020,Chiapas,Maravilla Tenejapa,0,14714.0,9.59655470049221
7116,2020,Chiapas,Marqués de Comillas,1,12892.0,9.464362242935328
7117,2020,Chiapas,Montecristo de Guerrero,0,8412.0,9.03741453682259
7118,2020,Chiapas,San Andrés Duraznal,0,6047.0,8.707317560273212
7119,2020,Chiapas,Santiago el Pinar,0,4959.0,8.508959386489133
7120,2020,Chiapas,Capitán Luis Ángel Vidal,0,4315.0,8.36985260351753
7121,2020,Chiapas,Rincón Chamula San Pedro,0,8718.0,9.073145132798338
7122,2020,Chiapas,El Parral,0,15587.0,9.65419251248905
7123,2020,Chiapas,Emiliano Zapata,0,10783.0,9.285726098882073
7124,2020,Chiapas,Mezcalapa,1,23847.0,10.079413702241222
7125,2020,,,0,11650.0,9.363061458993847
8001,2020,Chihuahua,Ahumada,15,14635.0,9.591171199125986
8002,2020,Chihuahua,Aldama,6,26047.0,10.167657877401936
8003,2020,Chihuahua,Allende,2,8487.0,9.046290859969677
8004,2020,Chihuahua,Aquiles Serdán,2,24344.0,10.100040691576806
8005,2020,Chihuahua,Ascensión,2,26093.0,10.169422358105223
8006,2020,Chihuahua,Bachíniva,2,5807.0,8.66681936537205
8007,2020,Chihuahua,Balleza,7,16440.0,9.70747266861017
8008,2020,Chihuahua,Batopilas de Manuel Gómez Morín,0,11270.0,9.329899607033822
8009,2020,Chihuahua,Bocoyna,8,23351.0,10.058395088732475
8010,2020,Chihuahua,Buenaventura,2,25146.0,10.132454117153127
8011,2020,Chihuahua,Camargo,43,49499.0,10.809707746332515
8012,2020,Chihuahua,Carichí,1,8113.0,9.001222992395064
8013,2020,Chihuahua,Casas Grandes,1,11815.0,9.377125189621008
8014,2020,Chihuahua,Coronado,0,2034.0,7.617759576608505
8015,2020,Chihuahua,Coyame del Sotol,1,1230.0,7.114769448366463
8016,2020,Chihuahua,La Cruz,0,3704.0,8.21716859576607
8017,2020,Chihuahua,Cuauhtémoc,208,180638.0,12.10425030757729
8018,2020,Chihuahua,Cusihuiriachi,0,5099.0,8.536799721055155
8019,2020,Chihuahua,Chihuahua,895,937674.0,13.751157619605154
8020,2020,Chihuahua,Chínipas,0,6222.0,8.735846677457582
8021,2020,Chihuahua,Delicias,51,150506.0,11.92175822948603
8022,2020,Chihuahua,Dr. Belisario Domínguez,0,2456.0,7.806289289267033
8023,2020,Chihuahua,Galeana,3,6656.0,8.803273982501045
8024,2020,Chihuahua,Santa Isabel,3,3791.0,8.240385115516334
8025,2020,Chihuahua,Gómez Farías,1,7023.0,8.856945756159021
8026,2020,Chihuahua,Gran Morelos,0,2448.0,7.803026643632217
8027,2020,Chihuahua,Guachochi,1,50180.0,10.823371819920414
8028,2020,Chihuahua,Guadalupe,1,4237.0,8.351610750626559
8029,2020,Chihuahua,Guadalupe y Calvo,0,50514.0,10.830005804565719
8030,2020,Chihuahua,Guazapares,1,8196.0,9.011401509358791
8031,2020,Chihuahua,Guerrero,4,35473.0,10.476527122708163
8032,2020,Chihuahua,Hidalgo del Parral,127,116662.0,11.667036143997466
8033,2020,Chihuahua,Huejotitán,0,824.0,6.714170529909472
8034,2020,Chihuahua,Ignacio Zaragoza,1,5196.0,8.55564437779049
8035,2020,Chihuahua,Janos,2,11005.0,9.306104993960561
8036,2020,Chihuahua,Jiménez,8,40859.0,10.617882394259105
8037,2020,Chihuahua,Juárez,7540,1512450.0,14.229241410489472
8038,2020,Chihuahua,Julimes,2,4980.0,8.513185170018698
8039,2020,Chihuahua,López,0,4122.0,8.324093761450404
8040,2020,Chihuahua,Madera,22,25144.0,10.132374578477403
8041,2020,Chihuahua,Maguarichi,0,1302.0,7.171656822768514
8042,2020,Chihuahua,Manuel Benavides,1,1178.0,7.071573364211532
8043,2020,Chihuahua,Matachí,0,2742.0,7.91644286012226
8044,2020,Chihuahua,Matamoros,0,4314.0,8.369620826949102
8045,2020,Chihuahua,Meoqui,9,44853.0,10.711145754882038
8046,2020,Chihuahua,Morelos,0,7266.0,8.890961212781146
8047,2020,Chihuahua,Moris,0,4447.0,8.399984990510696
8048,2020,Chihuahua,Namiquipa,3,22712.0,10.030648698152808
8049,2020,Chihuahua,Nonoava,0,2757.0,7.921898411023797
8050,2020,Chihuahua,Nuevo Casas Grandes,8,65753.0,11.09366057637554
8051,2020,Chihuahua,Ocampo,0,8127.0,9.002947130753205
8052,2020,Chihuahua,Ojinaga,1,24534.0,10.107815189592698
8053,2020,Chihuahua,Praxedis G. Guerrero,4,5111.0,8.53915035876828
8054,2020,Chihuahua,Riva Palacio,1,7695.0,8.94832604627298
8055,2020,Chihuahua,Rosales,1,16776.0,9.727704572581755
8056,2020,Chihuahua,Rosario,0,2079.0,7.639642287858013
8057,2020,Chihuahua,San Francisco de Borja,0,2197.0,7.69484807238461
8058,2020,Chihuahua,San Francisco de Conchos,0,2696.0,7.899524472032198
8059,2020,Chihuahua,San Francisco del Oro,1,5004.0,8.517992871586802
8060,2020,Chihuahua,Santa Bárbara,7,11582.0,9.357207447785735
8061,2020,Chihuahua,Satevó,2,3414.0,8.135639903354386
8062,2020,Chihuahua,Saucillo,8,29862.0,10.304342048086609
8063,2020,Chihuahua,Temósachic,0,5320.0,8.57922858233569
8064,2020,Chihuahua,El Tule,1,1448.0,7.277938572945661
8065,2020,Chihuahua,Urique,0,17043.0,9.743494841225237
8066,2020,Chihuahua,Uruachi,0,6512.0,8.781401907682376
8067,2020,Chihuahua,Valle de Zaragoza,2,4775.0,8.471149252914831
9002,2020,Ciudad de México,Azcapotzalco,301,432205.0,12.97665529170619
9003,2020,Ciudad de México,Coyoacán,565,614447.0,13.328477955285656
9004,2020,Ciudad de México,Cuajimalpa de Morelos,129,217686.0,12.290808936473075
9005,2020,Ciudad de México,Gustavo A. Madero,950,1173351.0,13.975374315610999
9006,2020,Ciudad de México,Iztacalco,352,404695.0,12.910888975956897
9007,2020,Ciudad de México,Iztapalapa,1719,1835486.0,14.422819854540442
9008,2020,Ciudad de México,La Magdalena Contreras,195,247622.0,12.419658668834076
9009,2020,Ciudad de México,Milpa Alta,24,152685.0,11.93613225455455
9010,2020,Ciudad de México,Álvaro Obregón,582,759137.0,13.539937540748245
9011,2020,Ciudad de México,Tláhuac,134,392313.0,12.87981526955326
9012,2020,Ciudad de México,Tlalpan,540,699928.0,13.458732751592526
9013,2020,Ciudad de México,Xochimilco,178,442178.0,12.999467794924067
9014,2020,Ciudad de México,Benito Juárez,750,434153.0,12.981152285519046
9015,2020,Ciudad de México,Cuauhtémoc,1734,545884.0,13.210161777942995
9016,2020,Ciudad de México,Miguel Hidalgo,535,414470.0,12.934755874581136
9017,2020,Ciudad de México,Venustiano Carranza,833,443704.0,13.002912952426659
10001,2020,Durango,Canatlán,5,31454.0,10.35628144005067
10002,2020,Durango,Canelas,0,4321.0,8.371242135931933
10003,2020,Durango,Coneto de Comonfort,0,4084.0,8.314832179284556
10004,2020,Durango,Cuencamé,15,34955.0,10.461816798946085
10005,2020,Durango,Durango,270,688697.0,13.442556685490196
10006,2020,Durango,General Simón Bolívar,1,10038.0,9.214133170214879
10007,2020,Durango,Gómez Palacio,296,372750.0,12.828663232626985
10008,2020,Durango,Guadalupe Victoria,14,36695.0,10.510395784979163
10009,2020,Durango,Guanaceví,1,9869.0,9.197153810172008
10010,2020,Durango,Hidalgo,0,3843.0,8.254008590564844
10011,2020,Durango,Indé,1,4748.0,8.465478755729558
10012,2020,Durango,Lerdo,82,163313.0,12.003423883873284
10013,2020,Durango,Mapimí,3,26932.0,10.201070449665172
10014,2020,Durango,Mezquital,7,48583.0,10.791028954457627
10015,2020,Durango,Nazas,2,12894.0,9.464517365870565
10016,2020,Durango,Nombre de Dios,2,19060.0,9.855347177208193
10017,2020,Durango,Ocampo,3,8003.0,8.987571750367046
10018,2020,Durango,El Oro,1,10384.0,9.248021438943871
10019,2020,Durango,Otáez,2,4924.0,8.501876487304344
10020,2020,Durango,Pánuco de Coronado,3,12656.0,9.445886690007436
10021,2020,Durango,Peñón Blanco,1,11118.0,9.316320695513415
10022,2020,Durango,Poanas,5,25623.0,10.151245664614256
10023,2020,Durango,Pueblo Nuevo,34,51269.0,10.844841560003951
10024,2020,Durango,Rodeo,2,12818.0,9.458605712064172
10025,2020,Durango,San Bernardo,0,2837.0,7.950502434808851
10026,2020,Durango,San Dimas,8,17333.0,9.76036747794131
10027,2020,Durango,San Juan de Guadalupe,0,5251.0,8.566173813637858
10028,2020,Durango,San Juan del Río,1,12013.0,9.393744675721376
10029,2020,Durango,San Luis del Cordero,0,2103.0,7.6511201757027
10030,2020,Durango,San Pedro del Gallo,0,1633.0,7.398174092970465
10031,2020,Durango,Santa Clara,1,6727.0,8.813884558025606
10032,2020,Durango,Santiago Papasquiaro,37,49207.0,10.803791168782833
10033,2020,Durango,Súchil,5,6917.0,8.841737428600585
10034,2020,Durango,Tamazula,1,26300.0,10.177324218165856
10035,2020,Durango,Tepehuanes,4,11378.0,9.339436945310593
10036,2020,Durango,Tlahualilo,4,21143.0,9.95906416042487
10037,2020,Durango,Topia,0,9320.0,9.139917907679637
10038,2020,Durango,Vicente Guerrero,11,23476.0,10.063733901678225
10039,2020,Durango,Nuevo Ideal,2,27981.0,10.239280987394974
11001,2020,Guanajuato,Abasolo,8,92040.0,11.429978544149302
11002,2020,Guanajuato,Acámbaro,30,108697.0,11.5963194738324
11003,2020,Guanajuato,San Miguel de Allende,112,174615.0,12.070338829350451
11004,2020,Guanajuato,Apaseo el Alto,26,63392.0,11.057092949498278
11005,2020,Guanajuato,Apaseo el Grande,72,117883.0,11.677447886137568
11006,2020,Guanajuato,Atarjea,0,5296.0,8.574707097616844
11007,2020,Guanajuato,Celaya,711,521169.0,13.163829644336534
11008,2020,Guanajuato,Manuel Doblado,15,41240.0,10.627163938130897
11009,2020,Guanajuato,Comonfort,53,82216.0,11.31710520930491
11010,2020,Guanajuato,Coroneo,2,11083.0,9.313167681775653
11011,2020,Guanajuato,Cortazar,67,97928.0,11.491987793755348
11012,2020,Guanajuato,Cuerámaro,58,30857.0,10.337118907970643
11013,2020,Guanajuato,Doctor Mora,5,27390.0,10.217933262257123
11014,2020,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,56,163038.0,12.001738581452951
11015,2020,Guanajuato,Guanajuato,164,194500.0,12.178187442040638
11016,2020,Guanajuato,Huanímaro,2,21128.0,9.958354453976968
11017,2020,Guanajuato,Irapuato,579,592953.0,13.292870416828663
11018,2020,Guanajuato,Jaral del Progreso,8,38782.0,10.565711500442564
11019,2020,Guanajuato,Jerécuaro,11,49517.0,10.810071323940141
11020,2020,Guanajuato,León,12480,1721215.0,14.358540994758712
11021,2020,Guanajuato,Moroleón,20,47261.0,10.763440710059992
11022,2020,Guanajuato,Ocampo,10,26383.0,10.180475142322448
11023,2020,Guanajuato,Pénjamo,250,154960.0,11.950922298080878
11024,2020,Guanajuato,Pueblo Nuevo,3,12403.0,9.42569365781533
11025,2020,Guanajuato,Purísima del Rincón,26,83842.0,11.336689354232176
11026,2020,Guanajuato,Romita,18,65766.0,11.093858266443778
11027,2020,Guanajuato,Salamanca,138,273417.0,12.518753381295001
11028,2020,Guanajuato,Salvatierra,57,94126.0,11.452389589215745
11029,2020,Guanajuato,San Diego de la Unión,10,41054.0,10.622643552277124
11030,2020,Guanajuato,San Felipe,34,119793.0,11.693520532238482
11031,2020,Guanajuato,San Francisco del Rincón,104,130871.0,11.78196738419096
11032,2020,Guanajuato,San José Iturbide,21,89558.0,11.402641739065396
11033,2020,Guanajuato,San Luis de la Paz,48,128536.0,11.76396429972317
11034,2020,Guanajuato,Santa Catarina,1,5723.0,8.652248422409102
11035,2020,Guanajuato,Santa Cruz de Juventino Rosas,42,82340.0,11.318612295323895
11036,2020,Guanajuato,Santiago Maravatío,0,6714.0,8.81195017753998
11037,2020,Guanajuato,Silao de la Victoria,146,203556.0,12.223696430283724
11038,2020,Guanajuato,Tarandacuao,3,11304.0,9.332911924364364
11039,2020,Guanajuato,Tarimoro,23,35905.0,10.488631840544418
11040,2020,Guanajuato,Tierra Blanca,0,20007.0,9.903837491300417
11041,2020,Guanajuato,Uriangato,26,61494.0,11.026694888059618
11042,2020,Guanajuato,Valle de Santiago,44,150054.0,11.918750508293941
11043,2020,Guanajuato,Victoria,2,21253.0,9.964253340858692
11044,2020,Guanajuato,Villagrán,44,65791.0,11.094238329842927
11045,2020,Guanajuato,Xichú,0,11143.0,9.318566777047053
11046,2020,Guanajuato,Yuriria,27,68741.0,11.138101097868566
12001,2020,Guerrero,Acapulco de Juárez,575,779566.0,13.566492633555733
12002,2020,Guerrero,Ahuacuotzingo,2,25205.0,10.13479766651673
12003,2020,Guerrero,Ajuchitlán del Progreso,0,37655.0,10.536221026535452
12004,2020,Guerrero,Alcozauca de Guerrero,1,21225.0,9.962935011179548
12005,2020,Guerrero,Alpoyeca,0,7813.0,8.963544291996744
12006,2020,Guerrero,Apaxtla,0,11112.0,9.31578088443418
12007,2020,Guerrero,Arcelia,1,33267.0,10.412321193621326
12008,2020,Guerrero,Atenango del Río,0,9147.0,9.121181235656364
12009,2020,Guerrero,Atlamajalcingo del Monte,0,5811.0,8.667507952075105
12010,2020,Guerrero,Atlixtac,1,28491.0,10.257343526911063
12011,2020,Guerrero,Atoyac de Álvarez,6,60680.0,11.013369433462469
12012,2020,Guerrero,Ayutla de los Libres,1,69123.0,11.143642805313842
12013,2020,Guerrero,Azoyú,1,15099.0,9.62238379544447
12014,2020,Guerrero,Benito Juárez,2,15442.0,9.64484634886876
12015,2020,Guerrero,Buenavista de Cuéllar,0,12982.0,9.471319061593414
12016,2020,Guerrero,Coahuayutla de José María Izazaga,0,12408.0,9.426096704856375
12017,2020,Guerrero,Cocula,1,15579.0,9.653679132512428
12018,2020,Guerrero,Copala,2,14463.0,9.579348943073732
12019,2020,Guerrero,Copalillo,0,15598.0,9.654897979890443
12020,2020,Guerrero,Copanatoyac,0,21648.0,9.982668350410568
12021,2020,Guerrero,Coyuca de Benítez,13,73056.0,11.198981549329522
12022,2020,Guerrero,Coyuca de Catalán,0,38554.0,10.559815134957537
12023,2020,Guerrero,Cuajinicuilapa,5,26627.0,10.18968101756145
12024,2020,Guerrero,Cualác,0,7874.0,8.971321471503682
12025,2020,Guerrero,Cuautepec,0,17024.0,9.742379392141371
12026,2020,Guerrero,Cuetzala del Progreso,0,8272.0,9.02063159674821
12027,2020,Guerrero,Cutzamala de Pinzón,1,20537.0,9.929983416340093
12028,2020,Guerrero,Chilapa de Álvarez,5,123722.0,11.725792392203424
12029,2020,Guerrero,Chilpancingo de los Bravo,118,283354.0,12.554452278314782
12030,2020,Guerrero,Florencio Villarreal,1,22250.0,10.010097287594386
12031,2020,Guerrero,General Canuto A. Neri,0,6278.0,8.744806737401898
12032,2020,Guerrero,General Heliodoro Castillo,0,37254.0,10.525514600592947
12033,2020,Guerrero,Huamuxtitlán,3,17488.0,9.76927021041632
12034,2020,Guerrero,Huitzuco de los Figueroa,7,36593.0,10.507612244266937
12035,2020,Guerrero,Iguala de la Independencia,77,154173.0,11.945830627503783
12036,2020,Guerrero,Igualapa,2,11739.0,9.370671910878523
12037,2020,Guerrero,Ixcateopan de Cuauhtémoc,0,6138.0,8.722254235179681
12038,2020,Guerrero,Zihuatanejo de Azueta,60,126001.0,11.744045122410057
12039,2020,Guerrero,Juan R. Escudero,2,26093.0,10.169422358105223
12040,2020,Guerrero,Leonardo Bravo,2,26357.0,10.179489173338517
12041,2020,Guerrero,Malinaltepec,1,29625.0,10.296373878437432
12042,2020,Guerrero,Mártir de Cuilapan,1,18613.0,9.831615540298333
12043,2020,Guerrero,Metlatónoc,0,18859.0,9.844745532512365
12044,2020,Guerrero,Mochitlán,0,12402.0,9.425613028909824
12045,2020,Guerrero,Olinalá,2,28446.0,10.255762832130173
12046,2020,Guerrero,Ometepec,20,68207.0,11.130302477860688
12047,2020,Guerrero,Pedro Ascencio Alquisiras,0,7076.0,8.864464055279676
12048,2020,Guerrero,Petatlán,9,44583.0,10.705107899426679
12049,2020,Guerrero,Pilcaya,1,12753.0,9.4535218170269
12050,2020,Guerrero,Pungarabato,5,38482.0,10.557945878480961
12051,2020,Guerrero,Quechultenango,0,36143.0,10.495238571215703
12052,2020,Guerrero,San Luis Acatlán,1,46270.0,10.742249081901045
12053,2020,Guerrero,San Marcos,3,50124.0,10.822255214285176
12054,2020,Guerrero,San Miguel Totolapan,0,24139.0,10.09158406877277
12055,2020,Guerrero,Taxco de Alarcón,39,105586.0,11.56728106570778
12056,2020,Guerrero,Tecoanapa,0,46063.0,10.737765303689605
12057,2020,Guerrero,Técpan de Galeana,10,65237.0,11.085782071618791
12058,2020,Guerrero,Teloloapan,1,53817.0,10.8933446813672
12059,2020,Guerrero,Tepecoacuilco de Trujano,6,30806.0,10.335464755184402
12060,2020,Guerrero,Tetipac,5,13552.0,9.514289416891836
12061,2020,Guerrero,Tixtla de Guerrero,2,43171.0,10.672924252515658
12062,2020,Guerrero,Tlacoachistlahuaca,1,22781.0,10.033682134193954
12063,2020,Guerrero,Tlacoapa,0,10092.0,9.219498309760949
12064,2020,Guerrero,Tlalchapa,2,11681.0,9.365718869155696
12065,2020,Guerrero,Tlalixtaquilla de Maldonado,1,7602.0,8.936166649549195
12066,2020,Guerrero,Tlapa de Comonfort,30,96125.0,11.473404706807946
12067,2020,Guerrero,Tlapehuala,0,22209.0,10.008252891111209
12068,2020,Guerrero,La Unión de Isidoro Montes de Oca,5,26349.0,10.179185602585227
12069,2020,Guerrero,Xalpatláhuac,0,11966.0,9.389824573949976
12070,2020,Guerrero,Xochihuehuetlán,0,7862.0,8.969796305981806
12071,2020,Guerrero,Xochistlahuaca,2,29891.0,10.305312710723697
12072,2020,Guerrero,Zapotitlán Tablas,1,12004.0,9.392995206560258
12073,2020,Guerrero,Zirándaro,0,18031.0,9.799847777776368
12074,2020,Guerrero,Zitlala,0,21977.0,9.997751730926211
12075,2020,Guerrero,Eduardo Neri,8,53126.0,10.88042172957897
12076,2020,Guerrero,Acatepec,1,40197.0,10.601547644956717
12077,2020,Guerrero,Marquelia,1,14280.0,9.566615235893575
12078,2020,Guerrero,Cochoapa el Grande,1,21241.0,9.963688555226884
12079,2020,Guerrero,José Joaquín de Herrera,0,18381.0,9.819072801393764
12080,2020,Guerrero,Juchitán,1,7559.0,8.930494185292178
12081,2020,Guerrero,Iliatenco,0,11679.0,9.365547636278565
12082,2020,,,0,,
12083,2020,,,0,,
12084,2020,,,0,,
12085,2020,,,0,,
13001,2020,Hidalgo,Acatlán,4,22268.0,10.010905949303398
13002,2020,Hidalgo,Acaxochitlán,0,46065.0,10.737808721543033
13003,2020,Hidalgo,Actopan,24,61002.0,11.018661929503216
13004,2020,Hidalgo,Agua Blanca de Iturbide,0,10313.0,9.24116051431607
13005,2020,Hidalgo,Ajacuba,2,18872.0,9.845434621087511
